date,close,symbol
2020-06-22,32.68,UBER
2020-06-19,32.3,UBER
2020-06-18,33.4,UBER
2020-06-17,33.29,UBER
2020-06-16,33.49,UBER
2020-06-15,32.67,UBER
2020-06-12,32.24,UBER
2020-06-11,31.1,UBER
2020-06-10,34.83,UBER
2020-06-09,36.59,UBER
2020-06-08,37.08,UBER
2020-06-05,37.21,UBER
2020-06-04,36.43,UBER
2020-06-03,36.75,UBER
2020-06-02,35.81,UBER
2020-06-01,35.82,UBER
2020-05-29,36.32,UBER
2020-05-28,34.15,UBER
2020-05-27,34.88,UBER
2020-05-26,34.56,UBER
2020-05-22,34.83,UBER
2020-05-21,34.26,UBER
2020-05-20,34.48,UBER
2020-05-19,33.4,UBER
2020-05-18,33.62,UBER
2020-05-15,32.47,UBER
2020-05-14,32.79,UBER
2020-05-13,33.02,UBER
2020-05-12,32.4,UBER
2020-05-11,31.64,UBER
2020-05-08,32.79,UBER
2020-05-07,30.93,UBER
2020-05-06,27.82,UBER
2020-05-05,28.07,UBER
2020-05-04,27.42,UBER
2020-05-01,28.39,UBER
2020-04-30,30.27,UBER
2020-04-29,31.37,UBER
2020-04-28,30.12,UBER
2020-04-27,30.08,UBER
2020-04-24,29.49,UBER
2020-04-23,28.33,UBER
2020-04-22,28.24,UBER
2020-04-21,27.19,UBER
2020-04-20,28.19,UBER
2020-04-17,28.0,UBER
2020-04-16,27.03,UBER
2020-04-15,27.41,UBER
2020-04-14,27.75,UBER
2020-04-13,27.99,UBER
2020-04-09,27.11,UBER
2020-04-08,26.94,UBER
2020-04-07,25.74,UBER
2020-04-06,25.99,UBER
2020-04-03,22.82,UBER
2020-04-02,23.68,UBER
2020-04-01,25.42,UBER
2020-03-31,27.92,UBER
2020-03-30,27.83,UBER
2020-03-27,27.28,UBER
2020-03-26,28.12,UBER
2020-03-25,26.19,UBER
2020-03-24,26.39,UBER
2020-03-23,22.4,UBER
2020-03-20,21.33,UBER
2020-03-19,20.49,UBER
2020-03-18,15.005,UBER
2020-03-17,18.91,UBER
2020-03-16,20.29,UBER
2020-03-13,22.6,UBER
2020-03-12,22.61,UBER
2020-03-11,26.24,UBER
2020-03-10,28.97,UBER
2020-03-09,28.17,UBER
2020-03-06,31.68,UBER
2020-03-05,32.21,UBER
2020-03-04,34.53,UBER
2020-03-03,33.04,UBER
2020-03-02,32.85,UBER
2020-02-28,33.87,UBER
2020-02-27,32.45,UBER
2020-02-26,34.45,UBER
2020-02-25,35.89,UBER
2020-02-24,38.31,UBER
2020-02-21,40.72,UBER
2020-02-20,40.92,UBER
2020-02-19,41.05,UBER
2020-02-18,40.18,UBER
2020-02-14,39.66,UBER
2020-02-13,40.09,UBER
2020-02-12,41.25,UBER
2020-02-11,41.27,UBER
2020-02-10,40.01,UBER
2020-02-07,40.63,UBER
2020-02-06,37.09,UBER
2020-02-05,36.81,UBER
2020-02-04,38.53,UBER
2020-02-03,37.59,UBER
2020-01-31,36.29,UBER
2020-01-30,36.68,UBER
2020-01-29,36.99,UBER
2020-01-28,37.01,UBER
2020-01-27,36.3,UBER
2020-01-24,36.8,UBER
2020-01-23,37.4,UBER
2020-01-22,37.04,UBER
2020-01-21,37.6,UBER
2020-01-17,35.13,UBER
2020-01-16,34.68,UBER
2020-01-15,35.01,UBER
2020-01-14,34.84,UBER
2020-01-13,34.14,UBER
2020-01-10,34.01,UBER
2020-01-09,33.97,UBER
2020-01-08,33.93,UBER
2020-01-07,32.81,UBER
2020-01-06,31.58,UBER
2020-01-03,31.37,UBER
2020-01-02,30.99,UBER
2019-12-31,29.74,UBER
2019-12-30,29.74,UBER
2019-12-27,30.17,UBER
2019-12-26,30.67,UBER
2019-12-24,30.44,UBER
2019-12-23,30.33,UBER
2019-12-20,30.45,UBER
2019-12-19,29.99,UBER
2019-12-18,30.13,UBER
2019-12-17,29.75,UBER
2019-12-16,30.05,UBER
2019-12-13,28.49,UBER
2019-12-12,28.69,UBER
2019-12-11,28.42,UBER
2019-12-10,27.89,UBER
2019-12-09,27.68,UBER
2019-12-06,27.86,UBER
2019-12-05,28.65,UBER
2019-12-04,29.06,UBER
2019-12-03,29.02,UBER
2019-12-02,28.98,UBER
2019-11-29,29.6,UBER
2019-11-27,29.49,UBER
2019-11-26,29.53,UBER
2019-11-25,29.11,UBER
2019-11-22,29.56,UBER
2019-11-21,29.46,UBER
2019-11-20,28.03,UBER
2019-11-19,27.05,UBER
2019-11-18,26.75,UBER
2019-11-15,26.79,UBER
2019-11-14,25.99,UBER
2019-11-13,26.71,UBER
2019-11-12,26.7,UBER
2019-11-11,27.14,UBER
2019-11-08,27.01,UBER
2019-11-07,27.38,UBER
2019-11-06,26.94,UBER
2019-11-05,28.02,UBER
2019-11-04,31.08,UBER
2019-11-01,31.37,UBER
2019-10-31,31.5,UBER
2019-10-30,33.75,UBER
2019-10-29,32.42,UBER
2019-10-28,33.22,UBER
2019-10-25,32.71,UBER
2019-10-24,33.28,UBER
2019-10-23,33.05,UBER
2019-10-22,32.53,UBER
2019-10-21,31.41,UBER
2019-10-18,32.06,UBER
2019-10-17,32.62,UBER
2019-10-16,31.87,UBER
2019-10-15,32.0,UBER
2019-10-14,31.12,UBER
2019-10-11,30.13,UBER
2019-10-10,28.87,UBER
2019-10-09,29.07,UBER
2019-10-08,29.28,UBER
2019-10-07,30.37,UBER
2019-10-04,29.67,UBER
2019-10-03,29.72,UBER
2019-10-02,29.0,UBER
2019-10-01,29.15,UBER
2019-09-30,30.47,UBER
2019-09-27,30.29,UBER
2019-09-26,31.57,UBER
2019-09-25,31.68,UBER
2019-09-24,31.3,UBER
2019-09-23,33.0,UBER
2019-09-20,32.6,UBER
2019-09-19,33.82,UBER
2019-09-18,34.26,UBER
2019-09-17,34.29,UBER
2019-09-16,34.43,UBER
2019-09-13,33.25,UBER
2019-09-12,34.07,UBER
2019-09-11,34.0,UBER
2019-09-10,33.51,UBER
2019-09-09,32.24,UBER
2019-09-06,31.86,UBER
2019-09-05,32.51,UBER
2019-09-04,31.99,UBER
2019-09-03,30.7,UBER
2019-08-30,32.57,UBER
2019-08-29,32.76,UBER
2019-08-28,32.59,UBER
2019-08-27,33.11,UBER
2019-08-26,33.31,UBER
2019-08-23,33.43,UBER
2019-08-22,34.0,UBER
2019-08-21,34.91,UBER
2019-08-20,35.29,UBER
2019-08-19,34.61,UBER
2019-08-16,35.23,UBER
2019-08-15,33.22,UBER
2019-08-14,33.96,UBER
2019-08-13,36.45,UBER
2019-08-12,37.275,UBER
2019-08-09,40.05,UBER
2019-08-08,42.97,UBER
2019-08-07,39.7,UBER
2019-08-06,39.15,UBER
2019-08-05,39.05,UBER
2019-08-02,40.4,UBER
2019-08-01,41.31,UBER
2019-07-31,42.14,UBER
2019-07-30,42.59,UBER
2019-07-29,43.88,UBER
2019-07-26,44.52,UBER
2019-07-25,43.4,UBER
2019-07-24,43.76,UBER
2019-07-23,43.36,UBER
2019-07-22,43.69,UBER
2019-07-19,43.18,UBER
2019-07-18,43.71,UBER
2019-07-17,43.62,UBER
2019-07-16,44.13,UBER
2019-07-15,44.53,UBER
2019-07-12,43.99,UBER
2019-07-11,43.99,UBER
2019-07-10,43.7,UBER
2019-07-09,44.2,UBER
2019-07-08,42.95,UBER
2019-07-05,43.53,UBER
2019-07-03,44.23,UBER
2019-07-02,44.0,UBER
2019-07-01,44.27,UBER
2019-06-28,46.38,UBER
2019-06-27,45.13,UBER
2019-06-26,42.5,UBER
2019-06-25,43.09,UBER
2019-06-24,43.09,UBER
2024-06-18,213.73,ELF
2024-06-17,195.41,ELF
2024-06-14,192.63,ELF
2024-06-13,200.44,ELF
2024-06-12,197.32,ELF
2024-06-11,189.58,ELF
2024-06-10,182.48,ELF
2024-06-07,177.63,ELF
2024-06-06,183.51,ELF
2024-06-05,184.73,ELF
2024-06-04,189.74,ELF
2024-06-03,196.45,ELF
2024-05-31,186.91,ELF
2024-05-30,182.4,ELF
2024-05-29,183.77,ELF
2024-05-28,193.24,ELF
2024-05-24,191.42,ELF
2024-05-23,184.77,ELF
2024-05-22,155.63,ELF
2024-05-21,158.97,ELF
2024-05-20,153.77,ELF
2024-05-17,158.45,ELF
2024-05-16,162.26,ELF
2024-05-15,168.32,ELF
2024-05-14,161.55,ELF
2024-05-13,161.73,ELF
2024-05-10,164.09,ELF
2024-05-09,170.43,ELF
2024-05-08,161.38,ELF
2024-05-07,163.61,ELF
2024-05-06,164.69,ELF
2024-05-03,160.12,ELF
2024-05-02,160.53,ELF
2024-05-01,158.52,ELF
2024-04-30,162.53,ELF
2024-04-29,171.86,ELF
2024-04-26,179.63,ELF
2024-04-25,176.03,ELF
2024-04-24,176.98,ELF
2024-04-23,176.99,ELF
2024-04-22,161.46,ELF
2024-04-19,156.73,ELF
2024-04-18,167.51,ELF
2024-04-17,166.26,ELF
2024-04-16,165.68,ELF
2024-04-15,163.4,ELF
2024-04-12,162.91,ELF
2024-04-11,167.22,ELF
2024-04-10,167.18,ELF
2024-04-09,170.15,ELF
2024-04-08,165.66,ELF
2024-04-05,161.38,ELF
2024-04-04,162.53,ELF
2024-04-03,163.77,ELF
2024-04-02,185.93,ELF
2024-04-01,191.97,ELF
2024-03-28,196.03,ELF
2024-03-27,196.25,ELF
2024-03-26,197.82,ELF
2024-03-25,200.04,ELF
2024-03-22,205.6,ELF
2024-03-21,207.31,ELF
2024-03-20,200.54,ELF
2024-03-19,190.67,ELF
2024-03-18,196.86,ELF
2024-03-15,199.37,ELF
2024-03-14,200.29,ELF
2024-03-13,206.42,ELF
2024-03-12,205.31,ELF
2024-03-11,193.98,ELF
2024-03-08,200.91,ELF
2024-03-07,209.93,ELF
2024-03-06,207.01,ELF
2024-03-05,201.62,ELF
2024-03-04,208.96,ELF
2024-03-01,217.4,ELF
2024-02-29,208.53,ELF
2024-02-28,204.75,ELF
2024-02-27,202.0,ELF
2024-02-26,199.61,ELF
2024-02-23,185.94,ELF
2024-02-22,182.37,ELF
2024-02-21,172.33,ELF
2024-02-20,171.37,ELF
2024-02-16,173.98,ELF
2024-02-15,175.26,ELF
2024-02-14,166.78,ELF
2024-02-13,167.86,ELF
2024-02-12,171.91,ELF
2024-02-09,174.52,ELF
2024-02-08,171.54,ELF
2024-02-07,164.82,ELF
2024-02-06,173.32,ELF
2024-02-05,169.74,ELF
2024-02-02,169.76,ELF
2024-02-01,162.5,ELF
2024-01-31,159.53,ELF
2024-01-30,161.01,ELF
2024-01-29,158.84,ELF
2024-01-26,157.14,ELF
2024-01-25,156.55,ELF
2024-01-24,154.87,ELF
2024-01-23,156.18,ELF
2024-01-22,153.86,ELF
2024-01-19,157.79,ELF
2024-01-18,156.38,ELF
2024-01-17,163.1,ELF
2024-01-16,163.93,ELF
2024-01-12,157.61,ELF
2024-01-11,159.07,ELF
2024-01-10,155.63,ELF
2024-01-09,154.68,ELF
2024-01-08,150.65,ELF
2024-01-05,138.02,ELF
2024-01-04,137.27,ELF
2024-01-03,132.16,ELF
2024-01-02,139.66,ELF
2023-12-29,144.34,ELF
2023-12-28,145.11,ELF
2023-12-27,144.05,ELF
2023-12-26,143.74,ELF
2023-12-22,143.84,ELF
2023-12-21,145.2,ELF
2023-12-20,144.65,ELF
2023-12-19,152.53,ELF
2023-12-18,147.78,ELF
2023-12-15,144.37,ELF
2023-12-14,143.21,ELF
2023-12-13,141.79,ELF
2023-12-12,131.07,ELF
2023-12-11,128.61,ELF
2023-12-08,127.27,ELF
2023-12-07,126.9,ELF
2023-12-06,125.49,ELF
2023-12-05,125.86,ELF
2023-12-04,126.59,ELF
2023-12-01,122.44,ELF
2023-11-30,118.09,ELF
2023-11-29,118.89,ELF
2023-11-28,118.19,ELF
2023-11-27,117.44,ELF
2023-11-24,114.38,ELF
2023-11-22,113.76,ELF
2023-11-21,111.71,ELF
2023-11-20,111.13,ELF
2023-11-17,112.85,ELF
2023-11-16,111.88,ELF
2023-11-15,113.21,ELF
2023-11-14,106.21,ELF
2023-11-13,97.28,ELF
2023-11-10,95.09,ELF
2023-11-09,99.45,ELF
2023-11-08,98.14,ELF
2023-11-07,102.01,ELF
2023-11-06,101.68,ELF
2023-11-03,96.15,ELF
2023-11-02,98.01,ELF
2023-11-01,94.54,ELF
2023-10-31,92.63,ELF
2023-10-30,103.15,ELF
2023-10-27,102.24,ELF
2023-10-26,102.96,ELF
2023-10-25,108.44,ELF
2023-10-24,110.23,ELF
2023-10-23,105.52,ELF
2023-10-20,101.88,ELF
2023-10-19,104.72,ELF
2023-10-18,106.36,ELF
2023-10-17,108.72,ELF
2023-10-16,103.7,ELF
2023-10-13,101.39,ELF
2023-10-12,100.79,ELF
2023-10-11,105.1,ELF
2023-10-10,101.82,ELF
2023-10-09,100.26,ELF
2023-10-06,99.93,ELF
2023-10-05,96.55,ELF
2023-10-04,99.48,ELF
2023-10-03,99.11,ELF
2023-10-02,108.21,ELF
2023-09-29,109.83,ELF
2023-09-28,112.08,ELF
2023-09-27,110.36,ELF
2023-09-26,109.29,ELF
2023-09-25,106.8,ELF
2023-09-22,105.16,ELF
2023-09-21,106.01,ELF
2023-09-20,105.65,ELF
2023-09-19,112.48,ELF
2023-09-18,123.0,ELF
2023-09-15,125.77,ELF
2023-09-14,130.18,ELF
2023-09-13,131.99,ELF
2023-09-12,133.83,ELF
2023-09-11,135.45,ELF
2023-09-08,136.04,ELF
2023-09-07,137.85,ELF
2023-09-06,133.78,ELF
2023-09-05,136.25,ELF
2023-09-01,136.97,ELF
2023-08-31,138.71,ELF
2023-08-30,136.69,ELF
2023-08-29,133.63,ELF
2023-08-28,122.63,ELF
2023-08-25,120.68,ELF
2023-08-24,119.7,ELF
2023-08-23,124.83,ELF
2023-08-22,118.42,ELF
2023-08-21,119.35,ELF
2023-08-18,118.04,ELF
2023-08-17,117.34,ELF
2023-08-16,129.51,ELF
2023-08-15,132.33,ELF
2023-08-14,134.16,ELF
2023-08-11,132.46,ELF
2023-08-10,133.22,ELF
2023-08-09,130.96,ELF
2023-08-08,131.53,ELF
2023-08-07,130.9,ELF
2023-08-04,128.15,ELF
2023-08-03,132.06,ELF
2023-08-02,133.19,ELF
2023-08-01,116.5,ELF
2023-07-31,116.72,ELF
2023-07-28,115.94,ELF
2023-07-27,111.49,ELF
2023-07-26,113.07,ELF
2023-07-25,114.1,ELF
2023-07-24,109.36,ELF
2023-07-21,111.62,ELF
2023-07-20,113.72,ELF
2023-07-19,113.63,ELF
2023-07-18,119.51,ELF
2023-07-17,118.66,ELF
2023-07-14,115.6,ELF
2023-07-13,115.61,ELF
2023-07-12,114.44,ELF
2023-07-11,113.49,ELF
2023-07-10,112.34,ELF
2023-07-07,110.0,ELF
2023-07-06,111.1,ELF
2023-07-05,114.37,ELF
2023-07-03,113.25,ELF
2023-06-30,114.23,ELF
2023-06-29,112.5,ELF
2023-06-28,110.56,ELF
2023-06-27,110.09,ELF
2023-06-26,107.41,ELF
2023-06-23,108.45,ELF
2023-06-22,112.81,ELF
2023-06-21,111.47,ELF
2023-06-20,107.19,ELF
2023-06-16,104.08,ELF
2023-06-15,105.1,ELF
2023-06-14,101.93,ELF
2023-06-13,102.51,ELF
2023-06-12,105.44,ELF
2023-06-09,104.51,ELF
2023-06-08,106.2,ELF
2023-06-07,103.48,ELF
2023-06-06,106.99,ELF
2023-06-05,105.11,ELF
2023-06-02,105.19,ELF
2023-06-01,106.54,ELF
2023-05-31,104.02,ELF
2023-05-30,104.93,ELF
2023-05-26,101.28,ELF
2023-05-25,104.15,ELF
2023-05-24,86.45,ELF
2023-05-23,85.01,ELF
2023-05-22,85.95,ELF
2023-05-19,89.81,ELF
2023-05-18,90.61,ELF
2023-05-17,90.14,ELF
2023-05-16,89.07,ELF
2023-05-15,91.56,ELF
2023-05-12,90.29,ELF
2023-05-11,89.57,ELF
2023-05-10,88.47,ELF
2023-05-09,86.55,ELF
2023-05-08,90.01,ELF
2023-05-05,88.39,ELF
2023-05-04,89.42,ELF
2023-05-03,92.47,ELF
2023-05-02,91.74,ELF
2023-05-01,92.72,ELF
2023-04-28,92.76,ELF
2023-04-27,92.85,ELF
2023-04-26,93.85,ELF
2023-04-25,92.39,ELF
2023-04-24,94.84,ELF
2023-04-21,96.68,ELF
2023-04-20,95.33,ELF
2023-04-19,93.03,ELF
2023-04-18,92.58,ELF
2023-04-17,90.74,ELF
2023-04-14,90.14,ELF
2023-04-13,87.13,ELF
2023-04-12,85.61,ELF
2023-04-11,84.16,ELF
2023-04-10,84.03,ELF
2023-04-06,81.35,ELF
2023-04-05,80.38,ELF
2023-04-04,82.42,ELF
2023-04-03,83.29,ELF
2023-03-31,82.35,ELF
2023-03-30,78.92,ELF
2023-03-29,80.42,ELF
2023-03-28,79.71,ELF
2023-03-27,79.31,ELF
2023-03-24,78.48,ELF
2023-03-23,75.19,ELF
2023-03-22,73.11,ELF
2023-03-21,74.31,ELF
2023-03-20,74.51,ELF
2023-03-17,72.47,ELF
2023-03-16,74.32,ELF
2023-03-15,73.33,ELF
2023-03-14,72.02,ELF
2023-03-13,69.58,ELF
2023-03-10,69.57,ELF
2023-03-09,71.13,ELF
2023-03-08,74.01,ELF
2023-03-07,73.7,ELF
2023-03-06,72.08,ELF
2023-03-03,75.19,ELF
2023-03-02,75.22,ELF
2023-03-01,74.19,ELF
2023-02-28,74.75,ELF
2023-02-27,74.07,ELF
2023-02-24,73.34,ELF
2023-02-23,73.75,ELF
2023-02-22,73.12,ELF
2023-02-21,73.19,ELF
2023-02-17,73.65,ELF
2023-02-16,74.0,ELF
2023-02-15,74.63,ELF
2023-02-14,73.77,ELF
2023-02-13,73.44,ELF
2023-02-10,71.32,ELF
2023-02-09,72.82,ELF
2023-02-08,71.57,ELF
2023-02-07,72.03,ELF
2023-02-06,68.67,ELF
2023-02-03,69.74,ELF
2023-02-02,67.29,ELF
2023-02-01,58.51,ELF
2023-01-31,57.55,ELF
2023-01-30,57.08,ELF
2023-01-27,56.66,ELF
2023-01-26,57.91,ELF
2023-01-25,56.3,ELF
2023-01-24,55.15,ELF
2023-01-23,54.0,ELF
2023-01-20,54.17,ELF
2023-01-19,52.66,ELF
2023-01-18,53.64,ELF
2023-01-17,53.62,ELF
2023-01-13,52.75,ELF
2023-01-12,49.99,ELF
2023-01-11,49.2,ELF
2023-01-10,51.15,ELF
2023-01-09,55.76,ELF
2023-01-06,58.05,ELF
2023-01-05,55.61,ELF
2023-01-04,55.97,ELF
2023-01-03,55.34,ELF
2022-12-30,55.3,ELF
2022-12-29,55.68,ELF
2022-12-28,55.59,ELF
2022-12-27,55.48,ELF
2022-12-23,54.48,ELF
2022-12-22,55.02,ELF
2022-12-21,54.64,ELF
2022-12-20,53.78,ELF
2022-12-19,52.97,ELF
2022-12-16,54.95,ELF
2022-12-15,55.5,ELF
2022-12-14,56.31,ELF
2022-12-13,55.81,ELF
2022-12-12,54.59,ELF
2022-12-09,53.82,ELF
2022-12-08,55.07,ELF
2022-12-07,54.5,ELF
2022-12-06,54.81,ELF
2022-12-05,53.93,ELF
2022-12-02,55.26,ELF
2022-12-01,55.4,ELF
2022-11-30,54.96,ELF
2022-11-29,53.68,ELF
2022-11-28,55.48,ELF
2022-11-25,55.51,ELF
2022-11-23,54.92,ELF
2022-11-22,54.3,ELF
2022-11-21,54.42,ELF
2022-11-18,54.91,ELF
2022-11-17,52.71,ELF
2022-11-16,52.92,ELF
2022-11-15,51.75,ELF
2022-11-14,50.17,ELF
2022-11-11,49.59,ELF
2022-11-10,51.57,ELF
2022-11-09,49.75,ELF
2022-11-08,50.49,ELF
2022-11-07,50.12,ELF
2022-11-04,48.64,ELF
2022-11-03,48.09,ELF
2022-11-02,41.66,ELF
2022-11-01,43.7,ELF
2022-10-31,43.26,ELF
2022-10-28,43.82,ELF
2022-10-27,42.95,ELF
2022-10-26,42.17,ELF
2022-10-25,43.36,ELF
2022-10-24,41.66,ELF
2022-10-21,41.56,ELF
2022-10-20,40.08,ELF
2022-10-19,40.17,ELF
2022-10-18,41.85,ELF
2022-10-17,41.5,ELF
2022-10-14,39.38,ELF
2022-10-13,39.81,ELF
2022-10-12,40.08,ELF
2022-10-11,39.74,ELF
2022-10-10,37.49,ELF
2022-10-07,38.27,ELF
2022-10-06,38.7,ELF
2022-10-05,39.03,ELF
2022-10-04,39.68,ELF
2022-10-03,38.59,ELF
2022-09-30,37.62,ELF
2022-09-29,37.55,ELF
2022-09-28,38.28,ELF
2022-09-27,37.5,ELF
2022-09-26,38.75,ELF
2022-09-23,38.66,ELF
2022-09-22,39.41,ELF
2022-09-21,39.82,ELF
2022-09-20,39.52,ELF
2022-09-19,39.51,ELF
2022-09-16,39.37,ELF
2022-09-15,40.4,ELF
2022-09-14,40.48,ELF
2022-09-13,38.2,ELF
2022-09-12,38.98,ELF
2022-09-09,38.88,ELF
2022-09-08,38.95,ELF
2022-09-07,39.03,ELF
2022-09-06,37.99,ELF
2022-09-02,38.32,ELF
2022-09-01,38.44,ELF
2022-08-31,38.13,ELF
2022-08-30,37.9,ELF
2022-08-29,36.92,ELF
2022-08-26,36.98,ELF
2022-08-25,38.41,ELF
2022-08-24,38.1,ELF
2022-08-23,37.47,ELF
2022-08-22,37.5,ELF
2022-08-19,37.91,ELF
2022-08-18,38.42,ELF
2022-08-17,37.61,ELF
2022-08-16,37.68,ELF
2022-08-15,37.93,ELF
2022-08-12,36.7,ELF
2022-08-11,36.41,ELF
2022-08-10,36.48,ELF
2022-08-09,36.55,ELF
2022-08-08,37.23,ELF
2022-08-05,37.45,ELF
2022-08-04,36.18,ELF
2022-08-03,33.87,ELF
2022-08-02,34.07,ELF
2022-08-01,33.89,ELF
2022-07-29,33.53,ELF
2022-07-28,33.19,ELF
2022-07-27,32.71,ELF
2022-07-26,32.34,ELF
2022-07-25,33.08,ELF
2022-07-22,32.92,ELF
2022-07-21,34.32,ELF
2022-07-20,33.32,ELF
2022-07-19,32.44,ELF
2022-07-18,31.84,ELF
2022-07-15,31.8,ELF
2022-07-14,30.82,ELF
2022-07-13,31.21,ELF
2022-07-12,31.19,ELF
2022-07-11,31.18,ELF
2022-07-08,31.6,ELF
2022-07-07,31.94,ELF
2022-07-06,32.2,ELF
2022-07-05,32.89,ELF
2022-07-01,30.62,ELF
2022-06-30,30.68,ELF
2022-06-29,28.53,ELF
2022-06-28,28.61,ELF
2022-06-27,29.02,ELF
2022-06-24,28.33,ELF
2022-06-23,27.2,ELF
2022-06-22,26.7,ELF
2022-06-21,26.51,ELF
2022-06-17,25.63,ELF
2022-06-16,25.5,ELF
2022-06-15,26.33,ELF
2022-06-14,25.64,ELF
2022-06-13,24.72,ELF
2022-06-10,26.6,ELF
2022-06-09,26.29,ELF
2022-06-08,26.69,ELF
2022-06-07,27.63,ELF
2022-06-06,26.29,ELF
2022-06-03,26.42,ELF
2022-06-02,27.31,ELF
2022-06-01,26.32,ELF
2022-05-31,26.62,ELF
2022-05-27,25.98,ELF
2022-05-26,24.63,ELF
2022-05-25,22.15,ELF
2022-05-24,21.05,ELF
2022-05-23,21.69,ELF
2022-05-20,21.25,ELF
2022-05-19,21.4,ELF
2022-05-18,21.62,ELF
2022-05-17,23.7,ELF
2022-05-16,23.12,ELF
2022-05-13,23.72,ELF
2022-05-12,22.46,ELF
2022-05-11,22.02,ELF
2022-05-10,22.4,ELF
2022-05-09,22.51,ELF
2022-05-06,22.85,ELF
2022-05-05,23.3,ELF
2022-05-04,24.53,ELF
2022-05-03,24.01,ELF
2022-05-02,24.29,ELF
2022-04-29,24.33,ELF
2022-04-28,24.61,ELF
2022-04-27,23.71,ELF
2022-04-26,23.76,ELF
2022-04-25,24.38,ELF
2022-04-22,23.52,ELF
2022-04-21,24.84,ELF
2022-04-20,25.94,ELF
2022-04-19,25.71,ELF
2022-04-18,25.26,ELF
2022-04-14,25.6,ELF
2022-04-13,25.87,ELF
2022-04-12,25.53,ELF
2022-04-11,25.7,ELF
2022-04-08,25.89,ELF
2022-04-07,25.76,ELF
2022-04-06,25.91,ELF
2022-04-05,26.1,ELF
2022-04-04,26.31,ELF
2022-04-01,26.3,ELF
2022-03-31,25.83,ELF
2022-03-30,25.81,ELF
2022-03-29,26.46,ELF
2022-03-28,25.25,ELF
2022-03-25,25.34,ELF
2022-03-24,25.55,ELF
2022-03-23,25.31,ELF
2022-03-22,25.96,ELF
2022-03-21,25.36,ELF
2022-03-18,25.92,ELF
2022-03-17,25.23,ELF
2022-03-16,25.06,ELF
2022-03-15,23.93,ELF
2022-03-14,23.19,ELF
2022-03-11,23.62,ELF
2022-03-10,23.7,ELF
2022-03-09,24.68,ELF
2022-03-08,22.79,ELF
2022-03-07,23.05,ELF
2022-03-04,25.12,ELF
2022-03-03,25.81,ELF
2022-03-02,26.2,ELF
2022-03-01,25.82,ELF
2022-02-28,26.43,ELF
2022-02-25,26.59,ELF
2022-02-24,26.01,ELF
2022-02-23,25.8,ELF
2022-02-22,26.23,ELF
2022-02-18,26.64,ELF
2022-02-17,26.62,ELF
2022-02-16,27.51,ELF
2022-02-15,27.33,ELF
2022-02-14,26.93,ELF
2022-02-11,27.06,ELF
2022-02-10,27.84,ELF
2022-02-09,28.82,ELF
2022-02-08,28.41,ELF
2022-02-07,28.19,ELF
2022-02-04,28.54,ELF
2022-02-03,28.52,ELF
2022-02-02,29.57,ELF
2022-02-01,29.78,ELF
2022-01-31,29.56,ELF
2022-01-28,28.11,ELF
2022-01-27,27.63,ELF
2022-01-26,27.42,ELF
2022-01-25,27.66,ELF
2022-01-24,27.96,ELF
2022-01-21,27.09,ELF
2022-01-20,27.33,ELF
2022-01-19,27.57,ELF
2022-01-18,28.1,ELF
2022-01-14,29.7,ELF
2022-01-13,30.16,ELF
2022-01-12,30.54,ELF
2022-01-11,30.42,ELF
2022-01-10,30.35,ELF
2022-01-07,31.07,ELF
2022-01-06,31.47,ELF
2022-01-05,31.57,ELF
2022-01-04,32.51,ELF
2022-01-03,33.17,ELF
2021-12-31,33.21,ELF
2021-12-30,32.62,ELF
2021-12-29,32.38,ELF
2021-12-28,32.04,ELF
2021-12-27,32.14,ELF
2021-12-23,31.62,ELF
2021-12-22,31.19,ELF
2021-12-21,30.76,ELF
2021-12-20,30.08,ELF
2021-12-17,30.29,ELF
2021-12-16,30.44,ELF
2021-12-15,31.24,ELF
2021-12-14,30.78,ELF
2021-12-13,30.12,ELF
2021-12-10,31.4,ELF
2021-12-09,31.28,ELF
2021-12-08,31.77,ELF
2021-12-07,31.05,ELF
2021-12-06,30.39,ELF
2021-12-03,30.15,ELF
2021-12-02,30.85,ELF
2021-12-01,29.59,ELF
2021-11-30,30.12,ELF
2021-11-29,30.92,ELF
2021-11-26,31.07,ELF
2021-11-24,31.78,ELF
2021-11-23,32.01,ELF
2021-11-22,32.04,ELF
2021-11-19,32.44,ELF
2021-11-18,32.42,ELF
2021-11-17,32.7,ELF
2021-11-16,32.37,ELF
2021-11-15,31.63,ELF
2021-11-12,31.36,ELF
2021-11-11,31.24,ELF
2021-11-10,30.78,ELF
2021-11-09,31.02,ELF
2021-11-08,30.96,ELF
2021-11-05,31.33,ELF
2021-11-04,30.21,ELF
2021-11-03,33.18,ELF
2021-11-02,32.91,ELF
2021-11-01,32.77,ELF
2021-10-29,32.31,ELF
2021-10-28,32.51,ELF
2021-10-27,31.62,ELF
2021-10-26,31.79,ELF
2021-10-25,31.07,ELF
2021-10-22,30.58,ELF
2021-10-21,29.74,ELF
2021-10-20,29.48,ELF
2021-10-19,29.32,ELF
2021-10-18,29.45,ELF
2021-10-15,29.12,ELF
2021-10-14,29.6,ELF
2021-10-13,29.48,ELF
2021-10-12,29.18,ELF
2021-10-11,29.58,ELF
2021-10-08,29.64,ELF
2021-10-07,30.29,ELF
2021-10-06,29.82,ELF
2021-10-05,29.98,ELF
